session,mp_name,constituency,days_attended
6,asampath,attingal,11
6,sushilkumarsingh,aurangabad,18
6,chandrakantbkhaire,aurangabad,14
6,birensinghengti,autonomousdistrict,12
6,mulayamsinghyadav,azamgarh,17
6,dharmendrayadav,badaun,18
6,pcgaddigoudar,bagalkot,12
6,satyapalsingh,baghpat,16
6,adhirranjanchowdhury,baharampur,16
6,sadhvisavitribaiphule,bahraich,13
6,bodhsinghbhagat,balaghat,12
6,rabindrakumarjena,balasore,20
6,bharatsingh,ballia,18
6,kmarpitaghosh,balurghat,13
6,bhaironprasadmishra,banda,20
6,pcmohan,bangalorecentral,19
6,dksuresh,bangalorerural,16
6,mamatathakur,bangaon,19
6,jayprakashnarayanyadav,banka,18
6,devvarmamoonmoonsen,bankura,11
6,kamleshpaswan,bansgaon,8
6,manshankarninama,banswara,15
6,srirammalyadri,bapatla,17
6,priyankasinghrawat,barabanki,13
6,supriyasule,baramati,19
6,muzaffarhussainbaig,baramulla,1
6,kakolighoshdastidar,barasat,10
6,sunilkumarmondal,bardhamanpurba,17
6,mamtazsanghamita,bardhaman-durgapur,20
6,parbhubhaivasava,bardoli,12
6,prabhaskumarsingh,bargarh,19
6,sonaramchoudhary,barmer,19
6,sirajuddinajmal,barpeta,5
6,dineshtrivedi,barrackpur,17
6,idrisali,basirhat,16
6,dineshkashyap,bastar,15
6,harishdwivedi,basti,18
6,pritamgopinathmunde,beed,11
6,bholasingh,begusarai,20
6,sureshcangadi,belgaum,18
6,bsreeramulu,bellary,11
6,sidhantmohapatra,berhampur,9
6,jyotidhurve,betul,17
6,virendrasingh,bhadohi,19
6,arjuncharansethi,bhadrak,20
6,shaileshkumarbulomandal,bhagalpur,16
6,nanabhaufalgunraopatole,bhandara-gondiya,20
6,bahadursinghkoli,bharatpur,18
6,bharatishiyal,bhavnagar,18
6,subhashchandrabaheriya,bhilwara,20
6,bhagirathprasad,bhind,14
6,kapilmoreshwarpatil,bhiwandi,20
6,dharamveersingh,bhiwani-mahendragarh,19
6,booranarsaiahgoud,bhongir,10
6,aloksanjar,bhopal,18
6,profprasannakumarpatasani,bhubaneswar,13
6,bhagwanthkhuba,bidar,6
6,rameshcjigajinagi,bijapur,17
6,kunwarbhartendrasingh,bijnor,19
6,arjunrammeghwal,bikaner,20
6,lakhanlalsahu,bilaspur,16
6,satabdiroybanerjee,birbhum,12
6,saumitrakhan,bishnupur,14
6,kalikeshnarayansinghdeo,bolangir,11
6,anupamhazra,bolpur,17
6,bholasingh,bulandshahr,20
6,pratapraoganpatraojadhav,buldhana,17
6,ashwinikumarchoubey,buxar,18
6,innocent,chalakudy,10
6,rdhruvanarayana,chamrajanagar,20
6,mahendranathpandey,chandauli,20
6,kirronkher,chandigarh,18
6,sunilkumarsingh,chatra,20
6,kondavishweshwarreddy,chelvella,20
6,srvijaykumar,chennaicentral,14
6,tgvenkateshbabu,chennainorth,18
6,jayakumarjayavardhan,chennaisouth,15
6,kamalnath,chhindwara,17
6,ramsinhrathwa,chhotaudaipur,14
6,mchandrakasi,chidambaram,18
6,mveerappamoily,chikkballapur,16
6,prakashbhukkeri,chikkodi,10
6,bnchandrappa,chitradurga,18
6,naramallisivaprasad,chittoor,9
6,chandraprakashjoshi,chittorgarh,19
6,rahulkaswan,churu,19
6,pnagarajan,coimbatore,20
6,renukasinha,coochbehar,12
6,aarunmozhithevan,cuddalore,20
6,bhartruharimahtab,cuttack,20
6,natubhaigomanbhaipatel,dadraandnagarhaveli,8
6,jasvantsinhbhabhor,dahod,10
6,nalinkumarkateel,dakshinakannada,18
6,lalubhaibpatel,damananddiu,7
6,prahladsinghpatel,damoh,20
6,kirtiazad,darbhanga,20
6,ssahluwalia,darjeeling,17
6,harishmeena,dausa,20
6,pashupatinathsingh,dhanbad,19
6,savitrithakur,dhar,19
6,anbumaniramadoss,dharmapuri,5
6,pralhadjoshi,dharwad,16
6,rekhaverma,dhaurahra,17
6,tathagatasatpathy,dhenkanal,18
6,badruddinajmal,dhubri,8
6,subhashramraobhamre,dhule,11
6,abhishekbanerjee,diamondharbour,4
6,rameshwarteli,dibrugarh,17
6,mudhayakumar,dindigul,20
6,harishchandradeoramchavan,dindori,20
6,jagdambikapal,domariyaganj,20
6,saugataroy,dumdum,20
6,shibusoren,dumka,10
6,tamradhwajsahu,durg,13
6,maheishgirri,eastdelhi,19
6,venakateswararaomagannti,eluru,16
6,kvthomas,ernakulam,16
6,sselvakumarachinnayan,erode,20
6,rajveersingh,etah,19
6,ashokkumardohrey,etawah,12
6,lallusingh,faizabad,17
6,sadhusingh,faridkot,13
6,mukeshrajput,farrukhabad,17
6,harindersinghkhalsa,fatehgarhsahib,19
6,babulalchaudhary,fatehpursikri,14
6,shersinghghubaya,ferozpur,14
6,akshayyadav,firozabad,16
6,ashokmahadeoraonete,gadchiroli-chimur,14
6,lkadvani,gandhinagar,18
6,nihalchandchauhan,ganganagar,16
6,majgenretdbckhanduriavsm,garhwal,20
6,bijoyachakraborty,gauhati,12
6,harimanjhi,gaya,20
6,deepakdevadhikari,ghatal,3
6,harinarayanrajbhar,ghosi,18
6,ravindrakumarpandey,giridih,18
6,nishikantdubey,godda,20
6,kirtivardhansingh,gonda,12
6,janakram,gopalganj,20
6,yogiadityanath,gorakhpur,16
6,mallikarjunkharge,gulbarga,16
6,jyotiradityamadhavraoscindia,guna,18
6,jayadevgalla,guntur,16
6,anuragsinghthakur,hamirpur,18
6,pushpendrasinghchandel,hamirpur,20
6,anshulverma,hardoi,20
6,rameshpokhriyalnishank,hardwar,17
6,hddevegowda,hassan,3
6,rajeshdiwakar,hathras,20
6,rajushetti,hatkanangle,9
6,shivkumarcudasi,haveri,19
6,kristappanimmala,hindupur,18
6,rajeevshankarraosatav,hingoli,17
6,dushyantchautala,hisar,17
6,ratnadenag,hooghly,19
6,udaypratapsingh,hoshangabad,18
6,vijaysampla,hoshiarpur,3
6,prasunbanerjee,howrah,15
6,asaduddinowaisi,hyderabad,18
6,advocatejoicegeorge,idukki,19
6,thokchommeinya,innermanipur,18
6,rakeshsingh,jabalpur,18
6,sugatabose,jadavpur,15
6,kulamanisamal,jagatsinghpur,20
6,arunkumar,jahanabad,18
6,ramcharanbohara,jaipur,17
6,ritatarai,jajpur,20
6,santokhsinghchaudhary,jalandhar,18
6,bhanupratapsinghverma,jalaun,18
6,atnanapatil,jalgaon,20
6,raosahebdanvepatil,jalna,13
6,devjimansingrampatel,jalore,18
6,bijoychandrabarman,jalpaiguri,12
6,jugalkishoresharma,jammu,20
6,poonambenhematbhaimaadam,jamnagar,11
6,bidyutbaranmahato,jamshedpur,19
6,chiragpaswan,jamui,19
6,abhijitmukherjee,jangipur,19
6,kamladevipatle,janjgir-champa,13
6,krishnpratapsingh,jaunpur,18
6,pratimamondal,jaynagar,17
6,dushyantsingh,jhalawar-baran,14
6,birendrakumarchoudhary,jhanjharpur,19
6,umasaren,jhargram,12
6,santoshahlawat,jhunjhunu,18
6,gajendrasinghshekhawat,jodhpur,18
6,kamakhyaprasadtasa,jorhat,16
6,rajeshbhainaranbhaichudasama,junagadh,8
6,vinodchavda,kachchh,12
6,ysavinashreddy,kadapa,9
6,hukumsingh,kairana,20
6,brijbhushansharansingh,kaiserganj,12
6,narasimhamthota,kakinada,18
6,arkakesharideo,kalahandi,14
6,gauravgogoi,kaliabor,14
6,kkamaraj,kallakurichi,20
6,kanteknathshinde,kalyan,17
6,kmaragatham,kancheepuram,19
6,pratyusharajeshwarisingh,kandhamal,17
6,shantakumar,kangra,19
6,vikramusendi,kanker,19
6,dimpleyadav,kannauj,4
6,pksreemathiteacher,kannur,16
6,murlimanoharjoshi,kanpur,18
6,sisiradhikari,kanthi,9
6,manojrajoria,karauli-dholpur,20
6,radheshyambiswas,karimganj,19
6,bvinodkumar,karimnagar,17
6,ashwinikumar,karnal,12
6,pkarunakaran,kasaragod,19
6,tariqanwar,katihar,18
6,vinodkumarsonkar,kaushambi,18
6,"baijyayant""jay""panda",kendrapara,13
6,sakuntalalaguri,keonjhar,17
6,ranjitsinghbrahmpura,khadoorsahib,6
6,choudharymehboobalikaiser,khagaria,20
6,nagendrasingh,khajuraho,16
6,psrinivasareddy,khammam,6
6,nandkumarsinghchauhan,khandwa,12
6,subhashpatel,khargone,20
6,devusinhjesingbhaichauhan,kheda,17
6,ajaymisrateni,kheri,18
6,kariyamunda,khunti,20
6,mohammadasrarulhaque,kishanganj,19
6,ravindrakumarray,kodarma,17
6,nabakumarsaraniahira,kokrajhar,14
6,khmuniyappa,kolar,12
6,dhananjaymahadik,kolhapur,7
6,subratabakshi,kolkatadakshin,3
6,sudipbandyopadhyay,kolkatauttar,17
6,nkpremachandran,kollam,19
6,sangannakaradi,koppal,9
6,jhinahikaka,koraput,17
6,banshilalmahto,korba,18
6,ombirla,kota,14
6,josekmani,kottayam,17
6,mkraghavan,kozhikode,14
6,kashokkumar,krishnagiri,20
6,tapaspaul,krishnanagar,7
6,renukabutta,kurnool,12
6,rajkumarsaini,kurukshetra,17
6,rajeshpandey,kushinagar,20
6,thupstanchhewang,ladakh,19
6,faizalppmohammad,lakshadweep,16
6,neelamsonker,lalganj,19
6,sunilgaikwad,latur,20
6,sudarshanbhagat,lohardaga,14
6,ravneetsinghbittu,ludhiana,18
6,ramcharitra,machhlishahr,20
6,konakallanarayanarao,machilipatnam,13
6,vijaysinhmohitepatil,madha,4
6,rajeshranjan,madhepura,19
6,hukmdeonarayanyadav,madhubani,19
6,rgopalakrishnan,madurai,20
6,seetaramajmeeranaik,mahabubabad,16
6,apjithenderreddy,mahabubnagar,17
6,pankajchowdhary,maharajganj,10
6,janardansinghsigriwal,maharajganj,20
6,chandulalsahu,mahasamund,19
6,jayshreebenpatel,mahesana,18
6,tejpratapsinghyadav,mainpuri,19
6,eahamed,malappuram,6
6,ahkhanchoudhary,maldahadakshin,18
6,mausamnoor,maldahauttar,14
6,chmallareddy,malkajgiri,19
6,ramswaroopsharma,mandi,19
6,faggansinghkulaste,mandla,18
6,sudheergupta,mandsour,8
6,csputtaraju,mandya,5
6,ramendeka,mangaldoi,11
6,hemamalini,mathura,8
6,choudhurymohanjatua,mathurapur,19
6,rangappabarne,maval,20
6,kodikunnilsuresh,mavelikkara,18
6,rkbharathimohan,mayiladuthurai,20
6,kothaprabhakarreddy,medak,12
6,sandhyaroy,medinipur,14
6,rajendraagrawal,meerut,20
6,anupriyapatel,mirzapur,18
6,anjubala,misrikh,20
6,clruala,mizoram,19
6,kaushalkishore,mohanlalganj,19
6,kunwarsarveshkumar,moradabad,14
6,anoopmishra,morena,6
6,gopalchinayyashetty,mumbai-north,20
6,poonammahajan,mumbai-north-central,17
6,kiritsomaiya,mumbai-north-east,20
6,gajananchandrakantkirtikar,mumbai-north-west,18
6,arvindganpatsawant,mumbai-south,20
6,rahulrameshshewale,mumbai-south-central,20
6,veenadevi,munger,19
6,mdbadaruddozakhan,murshidabad,19
6,ajaynishad,muzaffarpur,20
6,prathapsimha,mysore,16
6,balabhadramajhi,nabarangpur,19
6,neiphiurio,nagaland,8
6,kgopal,nagapattinam,20
6,nandiyellaiah,nagarkurnool,12
6,crchaudhary,nagaur,20
6,yashwantsingh,nagina,20
6,bhagatsinghkoshyari,nainital-udhamsinghnagar,20
6,kaushalendrakumar,nalanda,20
6,guthasukhenderreddy,nalgonda,11
6,prsundaram,namakkal,20
6,ashokshankarraochavan,nanded,7
6,heenavijaygavit,nandurbar,18
6,rayapatisambasivarao,narasaraopet,5
6,gokarajugangaraju,narsapuram,17
6,hemanttukaramgodse,nashik,20
6,crpatil,navsari,12
6,rajengohain,nawgong,10
6,mrajamohanreddy,nellore,19
6,meenakshilekhi,newdelhi,19
6,gopalakrishnanchinnaraj,nilgiris,18
6,kavithakalvakuntala,nizamabad,5
6,georgebaker,nominatedanglo-indian,20
6,richardhay,nominatedanglo-indian,20
6,manojtiwari,northeastdelhi,16
6,uditraj,northwestdelhi,20
6,yvsubbareddy,ongole,13
6,ravindravishwanathgaikwad,osmanabad,14
6,thangsobaite,outermanipur,17
6,mbrajesh,palakkad,19
6,vishnudayalram,palamu,14
6,chintamanwanaga,palghar,20
6,ppchaudhary,pali,20
6,prabhatsinhchouhan,panchmahal,1
6,sanjayharibhaujadhav,parbhani,13
6,sanjayjaiswal,paschimchamparan,17
6,liladharbhaivaghela,patan,13
6,antoantony,pathanamthitta,16
6,dharamviragandhi,patiala,11
6,shatrughansinha,patnasahib,13
6,balkasuman,peddapalle,3
6,rpmarutharajaa,perambalur,20
6,keshavprasadmaurya,phulpur,19
6,cmahendran,pollachi,20
6,etmohammadbasheer,ponnani,18
6,kunwarharibanshsingh,pratapgarh,20
6,rradhakrishnan,puducherry,17
6,anilshirole,pune,20
6,pinakimisra,puri,14
6,santoshkumar,purnia,16
6,mrigankamahato,purulia,14
6,soniagandhi,raebareli,11
6,bvnayak,raichur,10
6,mohammadsalim,raiganj,18
6,rameshbais,raipur,16
6,magantimuralimohan,rajahmundry,18
6,midhunreddy,rajampet,8
6,rodmalnagar,rajgarh,20
6,mohanbhaikundariya,rajkot,18
6,vijaykumarhansdak,rajmahal,13
6,abhisheksingh,rajnandgaon,15
6,hariomsinghrathore,rajsamand,20
6,aanwharraajhaa,ramanathapuram,19
6,nepalsingh,rampur,20
6,krupalbalajitumane,ramtek,20
6,tapasmandal,ranaghat,20
6,ramtahalchoudhary,ranchi,19
6,kantilalbhuria,ratlam,13
6,vinayakbhauraoraut,ratnagiri-sindhudurg,20
6,rakshakhadse,raver,16
6,janardanmishra,rewa,19
6,chhotelal,robertsganj,18
6,deependersinghhooda,rohtak,16
6,dipsinhshankarsinhrathod,sabarkantha,17
6,laxminarayanyadav,sagar,20
6,raghavlakhanpal,saharanpur,18
6,vpanneerselvam,salem,20
6,ravinderkushwaha,salempur,19
6,ramchandrapaswan,samastipur,14
6,nagendrakumarpradhan,sambalpur,17
6,satyapalsingh,sambhal,20
6,sanjaykakaramchandrapatil,sangli,12
6,bhagwantmann,sangrur,12
6,sharadtripathi,santkabirnagar,20
6,chhedipaswan,sasaram,20
6,udayanrajepratapsinghbhonsle,satara,7
6,ganeshsingh,satna,19
6,kalyanbanerjee,serampore,12
6,krishnaraj,shahjahanpur,20
6,ramadevi,sheohar,20
6,vincenthpala,shillong,20
6,virendrakashyap,shimla,19
6,bsyeddyurappa,shimoga,16
6,sadashivkisanlokhande,shirdi,19
6,shivajiapatil,shirur,13
6,daddanmishra,shrawasti,18
6,ritipathak,sidhi,20
6,sumedhanandsaraswati,sikar,19
6,premdasrai,sikkim,17
6,kmsushmitadev,silchar,18
6,laxmangiluwa,singhbhum,17
6,charanjeetsinghrori,sirsa,18
6,ramkumarsharma,sitamarhi,16
6,rajeshverma,sitapur,20
6,prsenthilnathan,sivaganga,20
6,omprakashyadav,siwan,17
6,sharadbansode,solapur,20
6,rameshkaushik,sonipat,20
6,rameshbidhuri,southdelhi,20
6,narendrakeshavsawaikar,southgoa,9
6,kinjarapurammohannaidu,srikakulam,19
6,knramachandran,sriperumbudur,11
6,ferozevarungandhi,sultanpur,15
6,ranjeetranjan,supaul,19
6,darshanavikramjardosh,surat,15
6,devajibhaifatepara,surendranagar,14
6,kamalbhansinghmarabi,surguja,7
6,malarajyalaxmishah,tehrigarhwal,17
6,mvasanthi,tenkasi,20
6,ramprasadsarmah,tezpur,13
6,rajanbaburaovichare,thane,20
6,kparasuraman,thanjavur,16
6,rparthipan,theni,19
6,shashitharoor,thiruvananthapuram,18
6,jjayasinghthiyagarajnaterjee,thoothukkudi,18
6,cnjayadevan,thrissur,17
6,virendrakumar,tikamgarh,17
6,pkumar,tiruchirappalli,20
6,krpprabakaran,tirunelveli,20
6,varaprasadaraovelagapalli,tirupati,16
6,vsathyabama,tiruppur,20
6,pvenugopal,tiruvallur,20
6,rvanaroja,tiruvannamalai,20
6,sukhbirsinghjaunpuria,tonk-sawaimadhopur,20
6,jitendrachaudhury,tripuraeast,13
6,sankarprasaddatta,tripurawest,8
6,spmuddahanumegowda,tumkur,19
6,pasangma,tura,12
6,arjunlalmeena,udaipur,19
6,jitendrasingh,udhampur,20
6,kmshobhakarandlaje,udupichikmagalur,20
6,nityanandrai,ujiarpur,16
6,chintamanimalviya,ujjain,3
6,sultanahmed,uluberia,8
6,swamisakshijimaharaj,unnao,19
6,anantkumarhegde,uttarakannada,19
6,mullappallyramachandran,vadakara,20
6,ranjanbenbhatt,vadodara,15
6,ramakishoresingh,vaishali,15
6,satishchandradubey,valmikinagar,20
6,kcpatel,valsad,8
6,balasubramaniansenguttuvan,vellore,20
6,srinivaskesineni,vijayawada,18
6,srajendran,viluppuram,20
6,tradhakrishnan,virudhunagar,15
6,haribabukhambhapati,visakhapatnam,20
6,dayakarpasunoori,warangal,12
6,ramdastadas,wardha,16
6,mishanavas,wayanad,18
6,parveshsahibsinghverma,westdelhi,20
6,bhavanagawali,yavatmal-washim,17
6,bheemaraobpatil,zahirabad,14
7,nageshgodam,adilabad,13
7,pareshrawal,ahmedabadeast,16
7,kiritsolanki,ahmedabadwest,16
7,dilipgandhi,ahmednagar,15
7,devendraaliasbholesingh,akbarpur,15
7,sanjaydhotre,akola,16
7,kcvenugopal,alappuzha,15
7,pkbiju,alathur,13
7,satishkumargautam,aligarh,16
7,dasrathtirkey,alipurduars,5
7,shyamacharangupta,allahabad,13
7,ajaytamta,almora,16
7,chandnath,alwar,6
7,ravindrababupandula,amalapuram,15
7,rattanlalkataria,ambala,16
7,hariompandey,ambedkarnagar,9
7,rahulgandhi,amethi,10
7,anandraoadsul,amravati,16
7,naranbhaikachhadiya,amreli,16
7,captainamarindersingh,amritsar,1
7,kanwarsinghtanwar,amroha,15
7,muthamsettisrinivasarao,anakapalli,16
7,dilippatel,anand,13
7,premsinghchandumajra,anandpursahib,14
7,jcdivakarreddy,anantapur,12
7,bishnupadaray,andamanandnicobarislands,15
7,dharmendrakumar,aonla,12
7,ghari,arakkonam,16
7,geethakothapalli,araku,16
7,aparupapoddar,arambagh,14
7,velumalai,arani,16
7,taslimuddin,araria,14
7,rksingh,arrah,14
7,ninongering,arunachaleast,12
7,ladukishoreswain,aska,16
7,asampath,attingal,13
7,sushilkumarsingh,aurangabad,16
7,chandrakantbkhaire,aurangabad,14
7,birensinghengti,autonomousdistrict,2
7,mulayamsinghyadav,azamgarh,11
7,dharmendrayadav,badaun,9
7,pcgaddigoudar,bagalkot,7
7,satyapalsingh,baghpat,16
7,adhirranjanchowdhury,baharampur,14
7,sadhvisavitribaiphule,bahraich,9
7,bodhsinghbhagat,balaghat,15
7,rabindrakumarjena,balasore,16
7,bharatsingh,ballia,16
7,kmarpitaghosh,balurghat,7
7,bhaironprasadmishra,banda,16
7,pcmohan,bangalorecentral,12
7,dksuresh,bangalorerural,16
7,mamatathakur,bangaon,12
7,jayprakashnarayanyadav,banka,15
7,devvarmamoonmoonsen,bankura,14
7,kamleshpaswan,bansgaon,12
7,manshankarninama,banswara,12
7,srirammalyadri,bapatla,15
7,priyankasinghrawat,barabanki,12
7,supriyasule,baramati,16
7,muzaffarhussainbaig,baramulla,4
7,kakolighoshdastidar,barasat,7
7,sunilkumarmondal,bardhamanpurba,13
7,mamtazsanghamita,bardhaman-durgapur,14
7,parbhubhaivasava,bardoli,11
7,santoshgangwar,bareilly,1
7,prabhaskumarsingh,bargarh,16
7,sonaramchoudhary,barmer,16
7,sirajuddinajmal,barpeta,7
7,dineshtrivedi,barrackpur,13
7,idrisali,basirhat,10
7,dineshkashyap,bastar,9
7,harishdwivedi,basti,10
7,bholasingh,begusarai,16
7,sureshcangadi,belgaum,13
7,bsreeramulu,bellary,9
7,sidhantmohapatra,berhampur,16
7,jyotidhurve,betul,13
7,virendrasingh,bhadohi,15
7,arjuncharansethi,bhadrak,14
7,shaileshkumarbulomandal,bhagalpur,13
7,nanabhaufalgunraopatole,bhandara-gondiya,14
7,bahadursinghkoli,bharatpur,16
7,bharatishiyal,bhavnagar,16
7,subhashchandrabaheriya,bhilwara,16
7,bhagirathprasad,bhind,11
7,kapilmoreshwarpatil,bhiwandi,16
7,dharamveersingh,bhiwani-mahendragarh,16
7,booranarsaiahgoud,bhongir,11
7,aloksanjar,bhopal,16
7,profprasannakumarpatasani,bhubaneswar,10
7,bhagwanthkhuba,bidar,15
7,rameshcjigajinagi,bijapur,16
7,kunwarbhartendrasingh,bijnor,16
7,arjunrammeghwal,bikaner,16
7,lakhanlalsahu,bilaspur,16
7,satabdiroybanerjee,birbhum,12
7,saumitrakhan,bishnupur,3
7,kalikeshnarayansinghdeo,bolangir,14
7,anupamhazra,bolpur,15
7,bholasingh,bulandshahr,16
7,pratapraoganpatraojadhav,buldhana,12
7,ashwinikumarchoubey,buxar,15
7,innocent,chalakudy,13
7,rdhruvanarayana,chamrajanagar,14
7,mahendranathpandey,chandauli,15
7,kirronkher,chandigarh,11
7,sunilkumarsingh,chatra,16
7,kondavishweshwarreddy,chelvella,16
7,srvijaykumar,chennaicentral,14
7,tgvenkateshbabu,chennainorth,16
7,jayakumarjayavardhan,chennaisouth,15
7,kamalnath,chhindwara,9
7,ramsinhrathwa,chhotaudaipur,12
7,mchandrakasi,chidambaram,13
7,mveerappamoily,chikkballapur,14
7,prakashbhukkeri,chikkodi,7
7,bnchandrappa,chitradurga,16
7,naramallisivaprasad,chittoor,11
7,chandraprakashjoshi,chittorgarh,16
7,rahulkaswan,churu,15
7,pnagarajan,coimbatore,12
7,renukasinha,coochbehar,7
7,aarunmozhithevan,cuddalore,16
7,bhartruharimahtab,cuttack,15
7,natubhaigomanbhaipatel,dadraandnagarhaveli,13
7,jasvantsinhbhabhor,dahod,15
7,nalinkumarkateel,dakshinakannada,16
7,lalubhaibpatel,damananddiu,16
7,prahladsinghpatel,damoh,15
7,kirtiazad,darbhanga,16
7,ssahluwalia,darjeeling,15
7,harishmeena,dausa,16
7,manoharuntwal,dewas,10
7,pashupatinathsingh,dhanbad,15
7,savitrithakur,dhar,14
7,anbumaniramadoss,dharmapuri,2
7,pralhadjoshi,dharwad,14
7,rekhaverma,dhaurahra,8
7,tathagatasatpathy,dhenkanal,12
7,badruddinajmal,dhubri,2
7,subhashramraobhamre,dhule,13
7,rameshwarteli,dibrugarh,10
7,mudhayakumar,dindigul,14
7,harishchandradeoramchavan,dindori,16
7,jagdambikapal,domariyaganj,16
7,saugataroy,dumdum,15
7,shibusoren,dumka,7
7,tamradhwajsahu,durg,16
7,maheishgirri,eastdelhi,16
7,venakateswararaomagannti,eluru,14
7,kvthomas,ernakulam,4
7,sselvakumarachinnayan,erode,12
7,rajveersingh,etah,15
7,ashokkumardohrey,etawah,15
7,lallusingh,faizabad,15
7,sadhusingh,faridkot,3
7,mukeshrajput,farrukhabad,16
7,harindersinghkhalsa,fatehgarhsahib,12
7,babulalchaudhary,fatehpursikri,16
7,shersinghghubaya,ferozpur,7
7,akshayyadav,firozabad,9
7,ashokmahadeoraonete,gadchiroli-chimur,9
7,lkadvani,gandhinagar,16
7,nihalchandchauhan,ganganagar,10
7,majgenretdbckhanduriavsm,garhwal,16
7,bijoyachakraborty,gauhati,8
7,harimanjhi,gaya,16
7,deepakdevadhikari,ghatal,2
7,harinarayanrajbhar,ghosi,14
7,ravindrakumarpandey,giridih,16
7,nishikantdubey,godda,16
7,kirtivardhansingh,gonda,11
7,janakram,gopalganj,16
7,yogiadityanath,gorakhpur,15
7,mallikarjunkharge,gulbarga,15
7,jyotiradityamadhavraoscindia,guna,15
7,jayadevgalla,guntur,15
7,vinodkhanna,gurdaspur,12
7,anuragsinghthakur,hamirpur,15
7,pushpendrasinghchandel,hamirpur,15
7,anshulverma,hardoi,14
7,rameshpokhriyalnishank,hardwar,15
7,hddevegowda,hassan,15
7,rajeshdiwakar,hathras,16
7,rajushetti,hatkanangle,16
7,shivkumarcudasi,haveri,15
7,kristappanimmala,hindupur,16
7,rajeevshankarraosatav,hingoli,13
7,dushyantchautala,hisar,13
7,ratnadenag,hooghly,13
7,udaypratapsingh,hoshangabad,13
7,vijaysampla,hoshiarpur,3
7,prasunbanerjee,howrah,9
7,asaduddinowaisi,hyderabad,14
7,advocatejoicegeorge,idukki,15
7,thokchommeinya,innermanipur,16
7,rakeshsingh,jabalpur,15
7,sugatabose,jadavpur,15
7,kulamanisamal,jagatsinghpur,16
7,arunkumar,jahanabad,7
7,ramcharanbohara,jaipur,14
7,ritatarai,jajpur,15
7,santokhsinghchaudhary,jalandhar,14
7,bhanupratapsinghverma,jalaun,15
7,atnanapatil,jalgaon,14
7,raosahebdanvepatil,jalna,9
7,devjimansingrampatel,jalore,15
7,bijoychandrabarman,jalpaiguri,9
7,jugalkishoresharma,jammu,16
7,poonambenhematbhaimaadam,jamnagar,16
7,bidyutbaranmahato,jamshedpur,16
7,chiragpaswan,jamui,16
7,abhijitmukherjee,jangipur,16
7,kamladevipatle,janjgir-champa,15
7,krishnpratapsingh,jaunpur,12
7,pratimamondal,jaynagar,14
7,dushyantsingh,jhalawar-baran,12
7,birendrakumarchoudhary,jhanjharpur,15
7,umasaren,jhargram,4
7,santoshahlawat,jhunjhunu,16
7,gajendrasinghshekhawat,jodhpur,15
7,kamakhyaprasadtasa,jorhat,4
7,rajeshbhainaranbhaichudasama,junagadh,15
7,vinodchavda,kachchh,12
7,ysavinashreddy,kadapa,5
7,hukumsingh,kairana,15
7,brijbhushansharansingh,kaiserganj,8
7,narasimhamthota,kakinada,15
7,arkakesharideo,kalahandi,14
7,gauravgogoi,kaliabor,7
7,kkamaraj,kallakurichi,16
7,kanteknathshinde,kalyan,11
7,kmaragatham,kancheepuram,11
7,pratyusharajeshwarisingh,kandhamal,13
7,shantakumar,kangra,15
7,vikramusendi,kanker,16
7,dimpleyadav,kannauj,6
7,pksreemathiteacher,kannur,12
7,murlimanoharjoshi,kanpur,11
7,sisiradhikari,kanthi,6
7,manojrajoria,karauli-dholpur,16
7,radheshyambiswas,karimganj,10
7,bvinodkumar,karimnagar,11
7,ashwinikumar,karnal,11
7,pkarunakaran,kasaragod,11
7,tariqanwar,katihar,16
7,vinodkumarsonkar,kaushambi,15
7,"baijyayant""jay""panda",kendrapara,13
7,sakuntalalaguri,keonjhar,10
7,ranjitsinghbrahmpura,khadoorsahib,6
7,choudharymehboobalikaiser,khagaria,15
7,nagendrasingh,khajuraho,14
7,psrinivasareddy,khammam,5
7,nandkumarsinghchauhan,khandwa,14
7,subhashpatel,khargone,16
7,devusinhjesingbhaichauhan,kheda,12
7,ajaymisrateni,kheri,16
7,kariyamunda,khunti,16
7,mohammadasrarulhaque,kishanganj,15
7,ravindrakumarray,kodarma,9
7,nabakumarsaraniahira,kokrajhar,7
7,khmuniyappa,kolar,14
7,dhananjaymahadik,kolhapur,2
7,subratabakshi,kolkatadakshin,3
7,sudipbandyopadhyay,kolkatauttar,6
7,nkpremachandran,kollam,12
7,sangannakaradi,koppal,12
7,jhinahikaka,koraput,14
7,banshilalmahto,korba,16
7,ombirla,kota,12
7,josekmani,kottayam,10
7,mkraghavan,kozhikode,11
7,kashokkumar,krishnagiri,16
7,tapaspaul,krishnanagar,11
7,renukabutta,kurnool,11
7,rajkumarsaini,kurukshetra,16
7,rajeshpandey,kushinagar,16
7,thupstanchhewang,ladakh,16
7,faizalppmohammad,lakshadweep,14
7,neelamsonker,lalganj,15
